team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Comoros National Team,Comoros,2024,Comoros,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,81,4,0,4,4,4,0,4,0,0,0,4,0,45,45,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,2,2,0,0,0,0,0,0,50,50,50,50,0,0,50,50,50,50,0,0,0,0,0,0,0,0,50,50,50,50,100,100,50,50,50,50,100,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,50,50,0,50,50,0,0,0,0,50,50,0,0,100,100,0,0,0,0,50,50,0,50,50,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
Dominica National Team,Dominica,2024,Dominica,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,106,3,3,0,6,0,6,0,3,0,3,0,0,60,0,60,60,0,60,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1.5,0,1.5,1.5,0,1.5,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,2,2,100,100,50,50,0,0,0,0,0,0,0,0,100,100,50,50,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,50,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
Dominican Republic National Team,Dominican Republic,2024,Dominican Republic,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,107,3,4,-1,7,2,5,2,1,0,4,2,-3,60,45,90,45,0,23,1,1,0,1,0,1,0,0,0,1,1,0,4,0,4,2,1,1,49,0,49,10,0,10,3,0,3,7,0,7,11,0,11,0,0,0,2,0,2,-2,0,-2,0,0,0,1,1,0,1,0,1,0.5,1,0,3.5,2,5,1.5,2,1,2,0,4,1,0,2,0,0,0,1,0,2,2,2,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,100,100,50,50,50,0,100,100,0,0,0,0,100,100,100,100,100,0,0,0,50,50,50,100,0,0,100,100,100,100,0,0,0,0,0,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,100,100,0,50,100,0,67,50,100,0,50,0,100,0,0,0,50,100,0,1,1,0,50,100,0,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,50,100,0,50,0,100,4.00,0.00,4.00,1,1,1.00,100,0,0,0,0,0,0,0,0.13,0.00,1.13,0.19,0.00,1.19,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,50,0,100,0
Cuba National Team,Cuba,2024,Cuba,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,108,1,0,1,1,0,1,0,1,0,0,0,1,90,0,90,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5,0,5,1,0,1,50,0,50,5,0,5,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,100,0,100,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,5.00,0.00,5.00,1,0,1.00,100,100,100,100,100,100,0,0,0.00,0.00,0.89,1.06,0.00,2.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay National Team,Paraguay,2024,Paraguay,3,0,3,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,0,0,0,84,1,3,-2,4,0,4,0,1,0,3,0,-2,273,0,273,90,0,90,2,0,2,0,0,0,2,0,2,1,0,1,14,0,14,4,0,4,52,0,52,26,0,26,9,0,9,17,0,17,29,0,29,1,0,1,2,0,2,-1,0,-1,1,0,1,1,0,1,1,0,1,1.33,0,1.33,1.33,0,1.33,0.33,0,0.33,1,0,1,1,0,1,0.33,0,0.33,0.67,0,0.67,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,2,3,3,3,0,0,0,0,0,0,1,2,2,3,3,3,67,33,33,0,0,0,0,0,0,0,0,0,67,33,33,0,0,0,33,67,67,100,100,100,0,0,0,0,0,0,33,67,67,100,100,100,2,1,0,0,0,0,2,1,0,67,33,0,0,0,0,67,33,0,33,0,33,0,67,0,67,0,0,0,67,0,67,33,0,33,2,0,2,67,0,67,2,0,2,67,0,67,0,0,0,0,0,0,33,0,33,33,0,33,33,0,33,4.67,0.00,4.67,1.33,0,1.33,67,67,67,33,33,0,0,0,0.72,0.00,1.05,0.43,0.00,0.76,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,33,0,33,33,0,33,0
Tanzania National Team,Tanzania,2024,Tanzania,6,2,4,0,2,1,1,1,0,1,3,1,2,1.17,1.5,1,0,0,0,41,5,5,0,10,4,6,3,2,1,4,2,-2,108,60,180,108,180,90,3,1,2,1,0,1,3,1,2,1,1,0,13,4,9,5,3,2,50,50,50,28,17,11,13,8,5,15,9,6,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,3,2,1,1,0,1,0.75,1,0.5,1.67,2,1.5,0.83,1.5,0.5,0.83,0.5,1,0.25,0,0.5,0,0,0,0.25,0,0.5,5,3,2,0,0,0,2,1,1,0,0,0,3,2,1,0,0,0,1,3,4,6,6,6,0,1,1,2,2,2,1,2,3,4,4,4,83,50,33,0,0,0,100,50,50,0,0,0,75,50,25,0,0,0,17,50,67,100,100,100,0,50,50,100,100,100,25,50,75,100,100,100,1,0,0,0,0,0,1,0,0,25,0,0,0,0,0,50,0,0,33,50,25,61,50,50,50,17,0,25,50,50,50,17,50,0,3,2,1,75,100,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,75,100,50,25,0,50,4.33,4.00,4.50,1.25,1.5,1.00,67,67,33,33,33,33,33,0,1.41,2.50,0.86,1.40,1.37,1.42,33,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,17,0,25,50,50,50,0
Togo National Team,Togo,2024,Togo,2,1,1,0,1,0,1,1,1,0,0,0,0,2,1,3,0,0,0,90,3,2,1,5,2,3,1,2,1,1,0,1,60,90,45,90,90,90,0,0,0,2,1,1,0,0,0,0,0,0,4,2,2,0,0,0,50,49,50,18,10,8,8,4,4,10,6,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,2.5,2,3,1.5,1,2,1,1,1,1,2,0,0.5,1,0,0.5,1,0,2,2,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,2,2,0,0,1,1,1,1,0,0,0,1,1,1,100,100,50,0,0,0,100,100,0,0,0,0,100,100,100,0,0,0,0,0,50,100,100,100,0,0,100,100,100,100,0,0,0,100,100,100,1,1,0,1,1,0,0,0,0,50,50,0,100,100,0,0,0,0,50,0,100,0,0,0,0,100,100,100,0,0,0,0,0,0,1,0,1,50,0,100,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,100,100,100,0,0,0,2.00,2.00,2.00,0,0,0.00,50,0,0,0,0,0,0,0,1.50,1.50,1.50,1.24,1.06,1.41,150,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,50,100,0,0,0,0,0
Morocco National Team,Morocco,2024,Morocco,3,3,0,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,0,0,0,36,4,1,3,5,5,0,4,0,1,0,3,0,68,68,0,273,273,0,2,2,0,1,1,0,1,1,0,1,1,0,13,13,0,1,1,0,69,69,0,28,28,0,8,8,0,20,20,0,9,9,0,2,2,0,1,1,0,1,1,0,1,1,0,2,2,0,0,0,0,1.67,1.67,0,1.67,1.67,0,1.33,1.33,0,0.33,0.33,0,1,1,0,0.67,0.67,0,0.33,0.33,0,2,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,2,2,2,3,3,1,2,2,2,3,3,0,0,0,0,0,0,67,33,33,33,0,0,67,33,33,33,0,0,0,0,0,0,0,0,33,67,67,67,100,100,33,67,67,67,100,100,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,33,33,33,33,33,0,0,0,67,67,0,0,67,67,0,33,33,0,33,33,0,33,33,0,2,2,0,67,67,0,2,2,0,67,67,0,1,1,0,33,33,0,33,33,0,67,67,0,0,0,0,6.50,6.50,0.00,0.5,0.5,0.00,100,100,50,50,0,0,0,0,1.04,1.54,0.00,0.00,0.47,0.00,67,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0
Egypt National Team,Egypt,2024,Egypt,3,3,0,0,2,2,0,0,0,0,1,1,0,2,2,0,0,0,0,46,5,4,1,9,9,0,5,0,4,0,1,0,54,54,0,68,68,0,2,2,0,1,1,0,0,0,0,3,3,0,10,10,0,2,2,0,47,47,0,28,28,0,11,11,0,17,17,0,30,30,0,3,3,0,1,1,0,2,2,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,3,3,0,1.67,1.67,0,1.33,1.33,0,1.33,1.33,0,1,1,0,0.33,0.33,0,3,2,1,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,67,33,33,33,33,100,67,33,33,33,33,0,0,0,0,0,0,0,33,67,67,67,67,0,33,67,67,67,67,0,0,0,0,0,0,3,1,0,3,1,0,0,0,0,100,33,0,100,33,0,0,0,0,67,67,0,0,67,67,0,33,33,0,0,0,0,100,100,0,2,2,0,67,67,0,0,0,0,0,0,0,1,1,0,33,33,0,67,67,0,33,33,0,0,0,0,3.33,3.33,0.00,0.67,0.67,0.00,67,67,33,33,33,33,33,0,0.92,1.26,0.00,0.71,1.04,0.00,33,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,33,33,0,0
Tunisia National Team,Tunisia,2024,Tunisia,4,3,1,0,1,1,0,3,2,1,0,0,0,1.5,1.67,1,0,0,0,47,2,0,2,2,2,0,2,0,0,0,2,0,180,134,0,0,0,0,4,3,1,0,0,0,3,2,1,1,1,0,12,8,4,7,3,4,45,40,54,30,24,6,12,12,0,18,12,6,18,6,12,1,1,0,0,0,0,1,1,0,1,1,0,3,2,1,0,0,0,1.5,1.67,1,0.5,0.67,0,0.5,0.67,0,0,0,0,0.25,0.33,0,0.25,0.33,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,2,2,3,3,3,3,1,1,1,1,1,1,25,25,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,75,75,100,100,100,100,67,67,100,100,100,100,100,100,100,100,100,100,1,0,0,1,0,0,0,0,0,25,0,0,33,0,0,0,0,0,25,33,0,0,100,100,100,0,0,0,75,67,100,25,33,0,4,3,1,100,100,100,3,2,1,75,67,100,0,0,0,0,0,0,25,33,0,75,67,100,0,0,0,4.00,4.00,4.00,2.33,1.5,4.00,100,67,33,33,33,0,0,0,1.31,1.64,0.66,1.30,1.42,1.07,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,67,100,0,0,0,0
Trinidad and Tobago National Team,Trinidad and Tobago,2024,Trinidad and Tobago,5,4,1,0,2,2,0,1,1,0,2,1,1,1.4,1.75,0,0,0,0,35,5,5,0,10,6,4,4,1,2,3,2,-2,90,90,90,90,180,30,2,2,0,2,1,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,2,-1,1,1,0,3,3,0,1,0,1,1.2,1.5,0,2,1.5,4,1,1,1,1,0.5,3,0.6,0.5,1,0.4,0.5,0,0.2,0,1,4,3,2,1,0,0,3,2,1,0,0,0,1,1,1,1,0,0,1,2,3,4,5,5,1,2,3,4,4,4,0,0,0,0,1,1,80,60,40,20,0,0,75,50,25,0,0,0,100,100,100,100,0,0,20,40,60,80,100,100,25,50,75,100,100,100,0,0,0,0,100,100,2,1,0,1,1,0,1,0,0,40,20,0,25,25,0,100,0,0,40,50,0,25,40,50,0,40,25,100,40,50,0,40,50,0,4,4,0,80,100,0,4,3,1,80,75,100,0,0,0,0,0,0,20,25,0,60,75,0,20,0,100,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,40,0,0,1,1,0,1,0,1,1,0,1,0,0,1,2,0,0,1,20,25,0,40,25,100,0
Bermuda National Team,Bermuda,2024,Bermuda,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,125,3,5,-2,8,2,6,2,1,0,5,2,-4,60,45,90,36,0,18,1,1,0,1,0,1,0,0,0,1,1,0,10,6,4,1,0,1,50,50,50,6,2,4,4,2,2,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,4,2,6,1.5,2,1,2.5,0,5,1,0,2,0.5,0,1,0.5,0,1,2,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,100,100,50,50,50,50,100,100,0,0,0,0,100,100,100,100,100,100,0,0,50,50,50,50,0,0,100,100,100,100,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,100,100,0,50,100,0,67,50,100,0,50,0,100,0,0,0,50,100,0,1,1,0,50,100,0,1,1,0,50,100,0,1,0,1,50,0,100,0,0,0,100,100,100,0,0,0,5.00,6.00,4.00,1,0,1.00,100,50,50,50,0,0,0,0,0.00,0.00,0.60,1.68,0.00,2.68,250,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,2,0,0,0,0,0,50,0,100,0
Mauritania National Team,Mauritania,2024,Mauritania,3,0,3,0,0,0,0,2,0,2,1,0,1,0.67,0,0.67,0,0,0,130,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,134,0,134,2,0,2,0,0,0,3,0,3,0,0,0,7,0,7,8,0,8,43,0,43,25,0,25,7,0,7,18,0,18,0,0,0,0,0,0,2,0,2,-2,0,-2,0,0,0,2,0,2,1,0,1,0.67,0,0.67,0.67,0,0.67,0,0,0,0.67,0,0.67,0.67,0,0.67,0,0,0,0.67,0,0.67,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,3,3,3,0,0,0,0,0,0,2,2,3,3,3,3,33,33,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,67,67,100,100,100,100,0,0,0,0,0,0,67,67,100,100,100,100,1,1,0,0,0,0,1,1,0,33,33,0,0,0,0,33,33,0,0,0,0,50,67,0,67,0,0,0,100,0,100,0,0,0,2,0,2,67,0,67,3,0,3,100,0,100,0,0,0,0,0,0,0,0,0,67,0,67,33,0,33,2.33,0.00,2.33,4,0,4.00,100,67,67,33,0,0,0,0,0.58,0.00,0.91,1.22,0.00,1.55,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,67,0,67,33,0,33,0
Namibia National Team,Namibia,2024,Namibia,2,0,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,129,1,1,0,2,0,2,0,1,0,1,0,0,180,0,180,180,0,180,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,2,0,2,50,0,50,9,0,9,2,0,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,50,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,100,100,100,100,0,0,0,0,0,0,50,50,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,50,0,50,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,2.00,0.00,2.00,2,0,2.00,0,0,0,0,0,0,0,0,0.02,0.00,1.02,0.60,0.00,1.60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
Panama National Team,Panama,2024,Panama,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,165,1,5,-4,6,1,5,0,1,1,4,-1,-3,273,0,180,54,90,45,0,0,0,1,0,1,2,1,1,0,0,0,16,7,9,4,0,4,47,50,46,12,3,9,5,0,5,7,3,4,24,0,24,0,0,0,2,1,1,-2,-1,-1,0,0,0,1,0,1,2,1,1,0.33,0,0.5,2,1,2.5,0.33,0,0.5,1.67,1,2,0.67,1,0.5,0,0,0,0.67,1,0.5,3,2,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,1,2,3,3,3,0,1,1,1,1,1,0,0,1,2,2,2,100,67,33,0,0,0,100,0,0,0,0,0,100,100,50,0,0,0,0,33,67,100,100,100,0,100,100,100,100,100,0,0,50,100,100,100,2,0,0,1,0,0,1,0,0,67,0,0,100,0,0,50,0,0,0,0,0,-30,0,0,0,33,0,50,67,100,50,0,0,0,1,0,1,33,0,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,33,0,50,67,100,50,5.33,7.00,4.50,1.33,0,2.00,100,100,100,100,100,33,0,0,0.69,0.65,0.72,1.23,0.87,1.41,33,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,100,100,100,0
Sierra Leone National Team,Sierra Leone,2024,Sierra Leone,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,170,2,8,-6,10,0,10,0,2,0,8,0,-6,90,0,90,23,0,23,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,5,-4,0,-4,0,0,0,0,0,0,2,0,2,0,0,0,5,0,5,1,0,1,4,0,4,3,0,3,0.5,0,0.5,2.5,0,2.5,2,2,2,2,1,1,0,0,0,0,0,0,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,100,100,100,100,50,50,0,0,0,0,0,0,100,100,100,100,50,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,50,50,2,2,2,0,0,0,2,2,2,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,100,0,100,0,0,0,50,0,50,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,100,0,100,0.00,0.00,0.00,2,0,2.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,250,1,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,1,0,0,0,100,0,100,0
St. Kitts and Nevis National Team,St. Kitts and Nevis,2024,St. Kitts and Nevis,2,0,2,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,92,3,1,2,4,0,4,0,3,0,1,0,2,60,0,60,180,0,180,1,0,1,1,0,1,1,0,1,0,0,0,5,0,5,4,0,4,55,0,55,13,0,13,7,0,7,6,0,6,27,0,27,2,0,2,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,2,0,2,1.5,0,1.5,0.5,0,0.5,1.5,0,1.5,1,0,1,0.5,0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,50,50,50,50,0,0,0,0,0,0,0,0,50,50,50,50,0,0,50,50,50,50,100,100,0,0,0,0,0,0,50,50,50,50,100,100,1,1,1,0,0,0,1,1,1,50,50,50,0,0,0,50,50,50,50,0,50,0,50,0,50,50,0,50,50,0,50,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,1,0,1,50,0,50,50,0,50,50,0,50,0,0,0,2.50,0.00,2.50,2,0,2.00,100,50,0,0,0,0,0,0,0.62,0.00,1.12,0.74,0.00,1.24,100,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,50,0,0,0,0
