team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Greece National Team,Greece,2025,Greece,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,48,8,1,7,9,9,0,8,0,1,0,7,0,23,23,0,180,180,0,1,1,0,1,1,0,0,0,0,2,2,0,6,6,0,2,2,0,74,74,0,34,34,0,18,18,0,16,16,0,23,23,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,4.5,4.5,0,4,4,0,0.5,0.5,0,1,1,0,0.5,0.5,0,0.5,0.5,0,2,2,2,2,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,100,100,100,100,50,0,100,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,50,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,50,50,0,50,50,0,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,100,100,0,1,1,0,50,50,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,100,100,0,0,0,0,3.00,3.00,0.00,1,1,0.00,0,0,0,0,0,0,0,0,1.85,2.35,0.00,0.52,1.02,0.00,100,0,1,0,0,0,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Armenia National Team,Armenia,2025,Armenia,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,139,4,7,-3,11,0,11,0,4,0,7,0,-3,45,0,45,26,0,26,0,0,0,2,0,2,0,0,0,2,0,2,8,0,8,4,0,4,51,0,51,16,0,16,8,0,8,8,0,8,28,0,28,3,0,3,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,5.5,0,5.5,2,0,2,3.5,0,3.5,2.5,0,2.5,1.5,0,1.5,1,0,1,2,2,2,2,1,1,0,0,0,0,0,0,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,100,100,100,100,50,50,0,0,0,0,0,0,100,100,100,100,50,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,50,50,2,2,1,0,0,0,2,2,1,100,100,50,0,0,0,100,100,50,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,100,0,100,50,0,50,50,0,50,0,0,0,4.00,0.00,4.00,2,0,2.00,100,100,100,100,50,50,50,0,0.77,0.00,1.27,1.70,0.00,2.20,100,2,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,2,50,0,50,50,0,50,0
Hungary National Team,Hungary,2025,Hungary,2,1,1,0,1,0,1,0,0,0,1,1,0,1.5,0,3,0,0,0,119,2,3,-1,5,2,3,0,2,2,1,-2,1,90,0,45,60,45,90,0,0,0,1,0,1,1,1,0,1,0,1,11,5,6,2,1,1,55,46,64,41,15,26,13,5,8,28,10,18,15,8,7,2,0,2,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,2,1,3,2.5,2,3,1,0,2,1.5,2,1,1.5,0,3,1,0,2,0.5,0,1,2,2,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,2,2,0,0,1,1,1,1,0,0,0,1,1,1,100,100,50,0,0,0,100,100,0,0,0,0,100,100,100,0,0,0,0,0,50,100,100,100,0,0,100,100,100,100,0,0,0,100,100,100,1,1,1,0,0,0,1,1,1,50,50,50,0,0,0,100,100,100,50,0,100,-67,0,0,0,50,0,100,50,100,0,50,0,100,1,1,0,50,100,0,1,1,0,50,100,0,1,0,1,50,0,100,50,0,100,50,100,0,0,0,0,5.50,5.00,6.00,1,1,1.00,100,100,100,100,100,100,50,0,2.14,1.55,2.72,1.35,1.55,1.13,50,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50,100,0,0
Albania National Team,Albania,2025,Albania,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,50,5,2,3,7,6,1,4,1,2,0,2,1,36,23,90,90,45,0,1,0,1,1,1,0,0,0,0,1,0,1,12,5,7,3,0,3,60,59,60,24,12,12,8,5,3,16,7,9,20,8,12,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,3.5,6,1,2.5,4,1,1,2,0,1,2,0,0.5,1,0,0.5,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,50,50,50,50,50,100,100,100,100,100,100,100,0,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,0,0,100,100,100,100,100,1,1,0,1,1,0,0,0,0,50,50,0,100,100,0,0,0,0,100,100,100,-20,50,0,100,50,100,0,0,0,0,50,0,100,1,0,1,50,0,100,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,100,100,100,0,0,0,6.00,5.00,7.00,1.5,0,3.00,100,100,50,0,0,0,0,0,1.82,1.76,1.87,1.41,1.84,0.98,150,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bulgaria National Team,Bulgaria,2025,Bulgaria,2,1,1,0,0,0,0,1,1,0,1,0,1,0.5,1,0,0,0,0,145,2,6,-4,8,4,4,2,0,2,4,0,-4,90,45,0,30,45,23,0,0,0,1,1,0,1,0,1,1,1,0,3,3,0,6,5,1,19,33,4,6,2,4,7,5,2,-1,-3,2,29,17,12,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,4,4,4,1,2,0,3,2,4,1,2,0,0.5,1,0,0.5,1,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,1,1,0,1,1,0,0,0,0,50,50,0,100,100,0,0,0,0,0,0,0,67,0,0,0,50,100,0,50,0,100,50,100,0,1,0,1,50,0,100,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,100,100,100,0,0,0,1.50,3.00,0.00,3,5,1.00,50,50,50,0,0,0,0,0,0.75,0.83,0.66,1.30,0.64,1.96,100,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,50,100,0,50,0,100,0
Kosovo National Team,Kosovo,2025,Kosovo,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,62,9,4,5,13,13,0,9,0,4,0,5,0,20,20,0,45,45,0,0,0,0,2,2,0,0,0,0,0,0,0,18,18,0,2,2,0,72,72,0,46,46,0,18,18,0,28,28,0,19,19,0,2,2,0,3,3,0,-1,-1,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,6.5,6.5,0,4.5,4.5,0,2,2,0,2.5,2.5,0,1,1,0,1.5,1.5,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,100,100,50,100,100,50,0,0,0,100,100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100,100,0,0,0,0,50,50,0,50,50,0,9.00,9.00,0.00,1,1,0.00,100,100,100,50,50,50,50,0,2.40,2.90,0.00,0.63,1.13,0.00,50,0,1,1,0,0,1,1,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Azerbaijan National Team,Azerbaijan,2025,Azerbaijan,4,3,1,0,0,0,0,1,0,1,3,3,0,0.25,0,1,0,0,0,147,1,7,-6,8,8,0,1,0,7,0,-6,0,360,273,0,51,39,0,1,0,1,1,1,0,3,2,1,0,0,0,21,20,1,8,8,0,47,45,50,30,24,6,11,10,1,19,14,5,45,32,13,1,1,0,3,3,0,-2,-2,0,0,0,0,2,1,1,2,2,0,0.5,0.33,1,2,2.67,0,0.25,0.33,0,1.75,2.33,0,1,1.33,0,0.25,0.33,0,0.75,1,0,3,3,2,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,0,0,1,3,3,3,1,1,1,1,1,1,75,75,50,0,0,0,100,100,67,0,0,0,0,0,0,0,0,0,25,25,50,100,100,100,0,0,33,100,100,100,100,100,100,100,100,100,2,1,1,2,1,1,0,0,0,50,25,25,67,33,33,0,0,0,0,0,0,-1,25,0,100,25,33,0,75,67,100,0,0,0,2,1,1,50,33,100,3,2,1,75,67,100,1,1,0,25,33,0,0,0,0,50,33,100,50,67,0,5.25,6.67,1.00,2,2.67,0.00,75,75,75,75,75,75,50,50,1.04,1.13,0.76,2.00,2.27,1.18,50,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,1,25,0,100,75,100,0,25
Wales National Team,Wales,2025,Wales,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,184,0,4,-4,4,1,3,0,0,1,3,-1,-3,0,0,0,45,90,30,0,0,0,0,0,0,2,1,1,0,0,0,5,3,2,5,4,1,50,63,36,16,6,10,5,3,2,11,3,8,25,16,9,0,0,0,4,1,3,-4,-1,-3,0,0,0,0,0,0,2,1,1,0,0,0,2,1,3,0,0,0,2,1,3,2,1,3,0,0,0,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,100,50,50,0,0,0,100,0,0,0,0,0,100,100,100,0,0,0,0,50,50,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,2,1,1,1,0,0,1,1,1,100,50,50,100,0,0,100,100,100,0,0,0,25,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,2.50,3.00,2.00,2.5,4,1.00,100,50,50,50,0,0,0,0,0.90,0.82,0.97,1.54,1.25,1.83,100,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,100,100,100,0
Slovakia National Team,Slovakia,2025,Slovakia,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,100,2,4,-2,6,0,6,0,2,0,4,0,-2,90,0,90,45,0,45,1,0,1,1,0,1,0,0,0,1,0,1,7,0,7,1,0,1,47,0,47,21,0,21,11,0,11,10,0,10,24,0,24,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,3,0,3,1,0,1,2,0,2,1,0,1,0.5,0,0.5,0.5,0,0.5,2,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,2,100,50,50,50,50,0,0,0,0,0,0,0,100,50,50,50,50,0,0,50,50,50,50,100,0,0,0,0,0,0,0,50,50,50,50,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,50,50,0,50,0,50,0,50,0,50,50,0,50,0,0,0,50,0,50,1,0,1,50,0,50,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,100,0,100,0,0,0,3.50,0.00,3.50,0.5,0,0.50,50,50,50,0,0,0,0,0,0.93,0.00,1.43,1.35,0.00,1.85,50,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,50,0,50,0
Malta National Team,Malta,2025,Malta,2,2,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,0,0,0,99,4,5,-1,9,9,0,4,0,5,0,-1,0,45,45,0,36,36,0,0,0,0,2,2,0,0,0,0,1,1,0,11,11,0,3,3,0,50,50,0,13,13,0,8,8,0,5,5,0,23,23,0,3,3,0,2,2,0,1,1,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,4.5,4.5,0,2,2,0,2.5,2.5,0,2.5,2.5,0,1.5,1.5,0,1,1,0,2,2,2,2,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,100,100,100,100,50,0,100,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,50,100,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,100,50,50,100,50,50,0,0,0,50,50,0,0,0,0,0,100,100,0,0,0,0,50,50,0,0,0,0,0,0,0,1,1,0,50,50,0,1,1,0,50,50,0,50,50,0,0,0,0,50,50,0,5.50,5.50,0.00,1.5,1.5,0.00,100,100,50,0,0,0,0,0,0.64,1.14,0.00,0.74,1.24,0.00,250,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,50,50,0,0
Denmark National Team,Denmark,2025,Denmark,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,59,7,1,6,8,8,0,7,0,1,0,6,0,26,26,0,180,180,0,1,1,0,1,1,0,0,0,0,1,1,0,22,22,0,0,0,0,74,74,0,47,47,0,17,17,0,30,30,0,17,17,0,4,4,0,1,1,0,3,3,0,1,1,0,1,1,0,0,0,0,2,2,0,4,4,0,3.5,3.5,0,0.5,0.5,0,2.5,2.5,0,2,2,0,0.5,0.5,0,2,2,2,1,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,100,100,100,50,50,0,100,100,100,50,50,0,0,0,0,0,0,0,0,0,0,50,50,100,0,0,0,50,50,100,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,100,100,50,100,100,50,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,50,50,0,1,1,0,50,50,0,0,0,0,0,0,0,1,1,0,50,50,0,50,50,0,50,50,0,0,0,0,11.00,11.00,0.00,0,0,0.00,100,100,100,100,100,50,0,0,2.17,2.67,0.00,0.00,0.41,0.00,150,0,2,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey National Team,Turkey,2025,Turkey,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,101,2,2,0,4,0,4,0,2,0,2,0,0,90,0,90,90,0,90,0,0,0,1,0,1,1,0,1,0,0,0,15,0,15,2,0,2,50,0,50,27,0,27,6,0,6,21,0,21,17,0,17,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,2,0,2,1,0,1,1,0,1,2,0,2,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1,2,2,2,100,50,50,0,0,0,0,0,0,0,0,0,100,50,50,0,0,0,0,50,50,100,100,100,0,0,0,0,0,0,0,50,50,100,100,100,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,50,0,50,0,0,0,0,50,0,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,50,0,50,0,0,0,50,0,50,7.50,0.00,7.50,1,0,1.00,100,100,100,50,0,0,0,0,0.86,0.00,1.36,0.57,0.00,1.07,50,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,0,50,0
Bosnia-Herzegovina National Team,Bosnia-Herzegovina,2025,Bosnia and Herzegovina,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,112,5,3,2,8,0,8,0,5,0,3,0,2,36,0,36,60,0,60,0,0,0,2,0,2,0,0,0,1,0,1,9,0,9,5,0,5,52,0,52,21,0,21,9,0,9,12,0,12,29,0,29,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,4,0,4,2.5,0,2.5,1.5,0,1.5,0.5,0,0.5,0.5,0,0.5,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,100,100,100,50,50,0,0,0,0,0,0,0,100,100,100,50,50,0,0,0,0,50,50,100,0,0,0,0,0,0,0,0,0,50,50,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,50,0,0,50,0,50,0,0,0,0,100,0,100,0,0,0,50,0,50,2,0,2,100,0,100,1,0,1,50,0,50,0,0,0,0,0,0,50,0,50,50,0,50,0,0,0,4.50,0.00,4.50,2.5,0,2.50,100,100,0,0,0,0,0,0,0.80,0.00,1.30,0.46,0.00,0.96,150,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,50,0,50,0
Scotland National Team,Scotland,2025,Scotland,2,1,1,0,1,0,1,0,0,0,1,1,0,1.5,0,3,0,0,0,124,5,3,2,8,4,4,1,4,3,0,-2,4,36,90,23,60,30,0,1,0,1,1,1,0,0,0,0,1,0,1,16,6,10,2,2,0,68,56,79,34,15,19,11,5,6,23,10,13,24,11,13,3,1,2,2,2,0,1,-1,2,1,0,1,0,0,0,1,1,0,1.5,0,3,4,4,4,2.5,1,4,1.5,3,0,2.5,3,2,1.5,1,2,1,2,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,2,2,1,1,1,1,1,1,0,100,100,50,100,100,100,100,100,0,50,0,100,-80,50,0,100,50,100,0,0,0,0,50,0,100,1,0,1,50,0,100,0,0,0,0,0,0,1,1,0,50,100,0,50,0,100,0,0,0,50,100,0,8.00,6.00,10.00,1,2,0.00,100,50,50,50,0,0,0,0,1.96,1.63,2.28,0.36,0.62,0.10,100,1,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,50,100,0,0
Faroe Islands National Team,Faroe Islands,2025,Faroe Islands,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,122,1,1,0,2,1,1,1,0,0,1,1,-1,180,90,0,180,0,90,1,1,0,0,0,0,1,0,1,1,1,0,11,8,3,1,0,1,45,40,50,15,11,4,7,5,2,8,6,2,14,9,5,1,1,0,1,0,1,0,1,-1,1,1,0,0,0,0,1,0,1,1.5,3,0,1,1,1,0.5,1,0,0.5,0,1,1,1,1,0.5,1,0,0.5,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,0,1,1,1,1,1,0,1,1,1,1,1,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,2,0,0,1,0,0,1,0,0,100,0,0,100,0,0,100,0,0,50,100,0,100,50,100,0,0,0,0,50,0,100,50,100,0,1,1,0,50,100,0,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,0,0,0,50,0,100,5.50,8.00,3.00,0.5,0,1.00,100,100,50,0,0,0,0,0,1.09,1.51,0.66,1.55,1.40,1.69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,100,0
India National Team,India,2025,India,3,2,1,0,2,2,0,0,0,0,1,0,1,2,3,0,0,0,0,54,9,3,6,12,10,2,9,0,1,2,8,-2,30,20,0,90,180,45,1,1,0,1,1,0,1,0,1,1,1,0,20,13,7,0,0,0,51,50,51,35,17,18,11,8,3,24,9,15,7,0,7,1,1,0,1,0,1,0,1,-1,1,1,0,0,0,0,1,0,1,1.5,3,0,4,5,2,3,4.5,0,1,0.5,2,1,1,1,0.5,1,0,0.5,0,1,3,3,2,1,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,1,1,1,0,0,1,1,1,1,100,100,67,33,33,33,100,100,100,50,50,50,100,100,0,0,0,0,0,0,33,67,67,67,0,0,0,50,50,50,0,0,100,100,100,100,2,0,0,1,0,0,1,0,0,100,0,0,100,0,0,100,0,0,67,100,0,50,33,50,0,33,50,0,33,0,100,33,50,0,1,1,0,50,100,0,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,0,0,0,50,0,100,10.00,13.00,7.00,0,0,0.00,100,100,100,50,50,50,50,50,2.26,2.48,2.04,0.92,0.67,1.16,233,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,33,0,100,50
Australia National Team,Australia,2025,Australia,6,1,5,0,3,1,2,0,0,0,3,0,3,1.5,3,1.2,0,0,0,26,6,7,-1,13,1,12,1,5,0,7,1,-2,90,90,90,77,0,64,2,1,1,2,0,2,2,0,2,4,1,3,11,2,9,7,0,7,39,46,37,44,6,38,18,3,15,26,3,23,51,11,40,2,0,2,2,0,2,0,0,0,1,0,1,4,1,3,1,0,1,1.17,1,1.2,2.17,1,2.4,1,1,1,1.17,0,1.4,0.67,0,0.8,0.33,0,0.4,0.33,0,0.4,6,3,3,1,0,0,1,0,0,0,0,0,5,3,3,1,0,0,0,3,3,5,6,6,0,1,1,1,1,1,0,2,2,4,5,5,100,50,50,17,0,0,100,0,0,0,0,0,100,60,60,20,0,0,0,50,50,83,100,100,0,100,100,100,100,100,0,40,40,80,100,100,3,1,0,0,0,0,3,1,0,50,17,0,0,0,0,60,20,0,50,100,40,50,33,100,20,33,0,40,33,0,40,67,100,60,4,1,3,67,100,60,4,1,3,67,100,60,1,0,1,17,0,20,17,0,20,67,100,60,17,0,20,1.83,2.00,1.80,1.17,0,1.40,50,33,33,0,0,0,0,0,0.82,0.79,0.83,1.42,1.20,1.46,67,0,1,0,1,0,2,0,1,1,0,0,0,2,0,2,0,1,2,0,0,0,50,0,60,0
